"","Mod_Path","ko_id","ko_symbol","ko_name","sub_category","broad_category","mod.path_name"
"1153","M00161","K02703","psbA","photosystem II P680 reaction center D1 protein [EC:1.10.3.9]","Photosystem II","photosynthesis","Photosystem II"
"1154","M00161","K02706","psbD","photosystem II P680 reaction center D2 protein [EC:1.10.3.9]","Photosystem II","photosynthesis","Photosystem II"
"1155","M00161","K02705","psbC","photosystem II CP43 chlorophyll apoprotein","Photosystem II","photosynthesis","Photosystem II"
"1156","M00161","K02704","psbB","photosystem II CP47 chlorophyll apoprotein","Photosystem II","photosynthesis","Photosystem II"
"1157","M00161","K02707","psbE","photosystem II cytochrome b559 subunit alpha","Photosystem II","photosynthesis","Photosystem II"
"1158","M00161","K02708","psbF","photosystem II cytochrome b559 subunit beta","Photosystem II","photosynthesis","Photosystem II"
"1159","M00163","K02689","psaA","photosystem I P700 chlorophyll a apoprotein A1","Photosystem II","photosynthesis","Photosystem I"
"1160","M00163","K02690","psaB","photosystem I P700 chlorophyll a apoprotein A2","Photosystem II","photosynthesis","Photosystem I"
"1161","M00163","K02691","psaC","photosystem I subunit VII","Photosystem II","photosynthesis","Photosystem I"
"1162","M00163","K02692","psaD","photosystem I subunit II","Photosystem II","photosynthesis","Photosystem I"
"1163","M00163","K02693","psaE","photosystem I subunit IV","Photosystem II","photosynthesis","Photosystem I"
"1164","M00163","K02694","psaF","photosystem I subunit III","Photosystem II","photosynthesis","Photosystem I"
"1165","M00162","K02635","petB","cytochrome b6","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1166","M00162","K02637","petD","cytochrome b6-f complex subunit 4","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1167","M00162","K02634","petA","apocytochrome f","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1168","M00162","K02636","petC","cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6]","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1169","M00162","K02642","petL","cytochrome b6-f complex subunit 6","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1170","M00162","K02643","petM","cytochrome b6-f complex subunit 7","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1171","M00162","K03689","petN","cytochrome b6-f complex subunit 8","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1172","M00162","K02640","petG","cytochrome b6-f complex subunit 5","Cytochrome b6f complex","photosynthesis","Cytochrome b6f complex"
"1173","M00157","K02111","atpA","F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1174","M00157","K02112","atpD","F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1175","M00157","K02113","atpH","F-type H+-transporting ATPase subunit delta","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1176","M00157","K02114","atpC","F-type H+-transporting ATPase subunit epsilon","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1177","M00157","K02115","atpG","F-type H+-transporting ATPase subunit gamma","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1178","M00157","K02108","atpB","F-type H+-transporting ATPase subunit a","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1179","M00157","K02109","atpF","F-type H+-transporting ATPase subunit b","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1180","M00157","K02110","atpE","F-type H+-transporting ATPase subunit c","F-type ATPase, prokaryotes and chloroplasts","photosynthesis","F-type ATPase"
"1181","M00532","K01601","cbbL","ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]","Photorespiration","carbon metabolism","Photorespiration"
"1182","M00532","K01602","cbbS","ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]","Photorespiration","carbon metabolism","Photorespiration"
"1183","M00532","K19269","PGLP","phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48]","Photorespiration","carbon metabolism","Photorespiration"
"1184","M00532","K11517","HAO","(S)-2-hydroxy-acid oxidase [EC:1.1.3.15]","Photorespiration","carbon metabolism","Photorespiration"
"1185","M00532","K03781","srpA","catalase [EC:1.11.1.6]","Photorespiration","carbon metabolism","Photorespiration"
"1186","M00532","K14272","GGAT","glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]","Photorespiration","carbon metabolism","Photorespiration"
"1187","M00532","K00600","SHMT","glycine hydroxymethyltransferase [EC:2.1.2.1]","Photorespiration","carbon metabolism","Photorespiration"
"1188","M00532","K00830","AGXT","alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]","Photorespiration","carbon metabolism","Photorespiration"
"1189","M00532","K15893","HPR1","glycerate dehydrogenase [EC:1.1.1.29]","Photorespiration","carbon metabolism","Photorespiration"
"1190","M00532","K15919","3","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","Photorespiration","carbon metabolism","Photorespiration"
"1191","M00532","K15918","GLYK","D-glycerate 3-kinase [EC:2.7.1.31]","Photorespiration","carbon metabolism","Photorespiration"
"1192","M00532","K00281","gcvP","glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]","Photorespiration","carbon metabolism","Photorespiration"
"1193","M00532","K00605","AMT","glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]","Photorespiration","carbon metabolism","Photorespiration"
"1194","M00532","K00382","pdhD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","Photorespiration","carbon metabolism","Photorespiration"
"1195","M00532","K02437","GCSH","glycine cleavage system H protein","Photorespiration","carbon metabolism","Photorespiration"
"1196","M00165","K00855","prkB","phosphoribulokinase [EC:2.7.1.19]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1197","M00165","K01601","cbbL","ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1198","M00165","K01602","cbbS","ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1199","M00165","K00927","pgk","phosphoglycerate kinase [EC:2.7.2.3]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1200","M00165","K05298","GAPA","glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) [EC:1.2.1.13]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1201","M00165","K00150","gapB","glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1202","M00165","K00134","gapA","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1203","M00165","K01623","ALDO","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1204","M00165","K01624","fbaA","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1205","M00165","K03841","fbp","fructose-1,6-bisphosphatase I [EC:3.1.3.11]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1206","M00165","K02446","glpX","fructose-1,6-bisphosphatase II [EC:3.1.3.11]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1207","M00165","K11532","SEBP","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1208","M00165","K01086","SEBP","fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1209","M00165","K00615","tktB","transketolase [EC:2.2.1.1]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1210","M00165","K01623","ALDO","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1211","M00165","K01624","fbaA","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1212","M00165","K01100","37","sedoheptulose-bisphosphatase [EC:3.1.3.37]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1213","M00165","K11532","SEBP","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1214","M00165","K01086","SEBP","fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1215","M00165","K00615","tktB","transketolase [EC:2.2.1.1]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1216","M00165","K01807","rpiA","ribose 5-phosphate isomerase A [EC:5.3.1.6]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1217","M00165","K01808","rpiB","ribose 5-phosphate isomerase B [EC:5.3.1.6]","Calvin cycle","carbon metabolism","Reductive pentose phosphate cycle (Calvin cycle)"
"1218","M00530","K00370","nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1219","M00530","K00371","nxrB","nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1220","M00530","K00374","narV","nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1221","M00530","K02567","napA","nitrate reductase (cytochrome) [EC:1.9.6.1]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1222","M00530","K02568","napB","nitrate reductase (cytochrome), electron transfer subunit","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1223","M00530","K00362","nirB","nitrite reductase (NADH) large subunit [EC:1.7.1.15]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1224","M00530","K00363","nirD","nitrite reductase (NADH) small subunit [EC:1.7.1.15]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1225","M00530","K03385","nrfA","nitrite reductase (cytochrome c-552) [EC:1.7.2.2]","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1226","M00530","K15876","nrfH","cytochrome c nitrite reductase small subunit","Nitrogen fixation","nitrogen metabolism","Dissimilatory nitrate reduction"
"1227","M00175","K02588","nifH","nitrogenase iron protein NifH","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1228","M00175","K02586","nifD","nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1229","M00175","K02591","nifK","nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1230","M00175","K00531","anfG","nitrogenase delta subunit [EC:1.18.6.1]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1231","M00175","K22896","vnfD","vanadium-dependent nitrogenase alpha chain [EC:1.18.6.2]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1232","M00175","K22897","vnfK","vanadium-dependent nitrogenase beta chain [EC:1.18.6.2]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1233","M00175","K22898","vnfG","vanadium nitrogenase delta subunit [EC:1.18.6.2]","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1234","M00175","K22899","vnfH","vanadium nitrogenase iron protein","Nitrogen fixation","nitrogen metabolism","Nitrogen fixation"
"1235","M00531","K00367","narB","ferredoxin-nitrate reductase [EC:1.7.7.2]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1236","M00531","K10534","NR","nitrate reductase (NAD(P)H) [EC:1.7.1.1 1.7.1.2 1.7.1.3]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1237","M00531","K00372","nasA","assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1238","M00531","K00360","nasB","assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1239","M00531","K00366","nirA","ferredoxin-nitrite reductase [EC:1.7.7.1]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1240","M00531","K17877","6","nitrite reductase (NAD(P)H) [EC:1.7.1.4]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1241","M00531","K26139","nasB","nitrite reductase [NAD(P)H] large subunit [EC:1.7.1.4]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1242","M00531","K26138","nasE","nitrite reductase [NAD(P)H] small subunit [EC:1.7.1.4]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1243","M00531","K00361","nasB","nitrite reductase [NAD(P)H] [EC:1.7.1.4]","Nitrogen fixation","nitrogen metabolism","Assimilatory nitrate reduction"
"1244","M00528","K10944","amoA","methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]","Nitrification","nitrogen metabolism","Nitrification"
"1245","M00528","K10945","amoB","methane/ammonia monooxygenase subunit B","Nitrification","nitrogen metabolism","Nitrification"
"1246","M00528","K10946","amoC","methane/ammonia monooxygenase subunit C","Nitrification","nitrogen metabolism","Nitrification"
"1247","M00528","K10535","hao","hydroxylamine dehydrogenase [EC:1.7.2.6]","Nitrification","nitrogen metabolism","Nitrification"
"1248","M00804","K10944","amoA","methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]","Nitrification","nitrogen metabolism","Complete nitrification"
"1249","M00804","K10945","amoB","methane/ammonia monooxygenase subunit B","Nitrification","nitrogen metabolism","Complete nitrification"
"1250","M00804","K10946","amoC","methane/ammonia monooxygenase subunit C","Nitrification","nitrogen metabolism","Complete nitrification"
"1251","M00804","K10535","hao","hydroxylamine dehydrogenase [EC:1.7.2.6]","Nitrification","nitrogen metabolism","Complete nitrification"
"1252","M00804","K00370","nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","Nitrification","nitrogen metabolism","Complete nitrification"
"1253","M00804","K00371","nxrB","nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","Nitrification","nitrogen metabolism","Complete nitrification"
"1254","M00529","K00370","nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","Denitrification","nitrogen metabolism","Denitrification"
"1255","M00529","K00371","nxrB","nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","Denitrification","nitrogen metabolism","Denitrification"
"1256","M00529","K00374","narV","nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]","Denitrification","nitrogen metabolism","Denitrification"
"1257","M00529","K02567","napA","nitrate reductase (cytochrome) [EC:1.9.6.1]","Denitrification","nitrogen metabolism","Denitrification"
"1258","M00529","K02568","napB","nitrate reductase (cytochrome), electron transfer subunit","Denitrification","nitrogen metabolism","Denitrification"
"1259","M00529","K00368","nirK","nitrite reductase (NO-forming) [EC:1.7.2.1]","Denitrification","nitrogen metabolism","Denitrification"
"1260","M00529","K15864","nirS","nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]","Denitrification","nitrogen metabolism","Denitrification"
"1261","M00529","K04561","norB","nitric oxide reductase subunit B [EC:1.7.2.5]","Denitrification","nitrogen metabolism","Denitrification"
"1262","M00529","K02305","norC","nitric oxide reductase subunit C","Denitrification","nitrogen metabolism","Denitrification"
"1263","M00529","K00376","nosZ","nitrous-oxide reductase [EC:1.7.2.4]","Denitrification","nitrogen metabolism","Denitrification"
"1264","M00873","K18660","ACSF3","malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.76 6.2.1.-]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1265","M00873","K03955","NDUFAB1","NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1266","M00873","K00645","MCT1","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1267","M00873","K09458","CEM1","3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1268","M00873","K11539","CBR4","carbonyl reductase 4 / 3-oxoacyl-[acyl-carrier protein] reductase beta subunit [EC:1.1.1.-]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1269","M00873","K13370","HSD17B8","17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) / 3-oxoacyl-[acyl-carrier protein] reductase alpha subunit [EC:1.1.1.62 1.1.1.239]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1270","M00873","K22540","HTD2","3-hydroxyacyl-thioester dehydratase, animal type [EC:4.2.1.-]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1271","M00873","K07512","NRBF1","mitochondrial enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase [EC:1.3.1.- 1.3.1.38]","Denitrification","nitrogen metabolism","Fatty acid biosynthesis in mitochondria"
"1272","M00160","K02145","ATP6A","V-type H+-transporting ATPase subunit A [EC:7.1.2.2]","V-type ATPase","","V-type ATPase"
"1273","M00160","K02147","ATP6B","V-type H+-transporting ATPase subunit B","V-type ATPase","","V-type ATPase"
"1274","M00160","K02148","ATP6C","V-type H+-transporting ATPase subunit C","V-type ATPase","","V-type ATPase"
"1275","M00160","K02149","ATP6M","V-type H+-transporting ATPase subunit D","V-type ATPase","","V-type ATPase"
"1276","M00160","K02150","ATP6E","V-type H+-transporting ATPase subunit E","V-type ATPase","","V-type ATPase"
"1277","M00160","K02151","ATP6S14","V-type H+-transporting ATPase subunit F","V-type ATPase","","V-type ATPase"
"1278","M00160","K02152","ATP6G","V-type H+-transporting ATPase subunit G","V-type ATPase","","V-type ATPase"
